kic,prot,teff
5654027,22.53,4226
5682522,16.582,3812
5682841,22.635,4319
5682876,13.033,3930
5683152,18.525,4339
5684887,40.374,3769
5685704,0.515,3876
5687665,32.916,4321
5687723,23.411,4168
5693289,26.93,3599
5693926,0.576,4365
5694104,29.785,4085
5694127,2.096,4149
5694392,31.669,4102
5695600,21.786,4194
5695850,17.375,3922
5696316,28.095,3373
5696777,33.475,4265
5697553,40.74,3826
5697900,12.651,4274
5698607,12.493,4252
5699890,12.083,4078
5699934,27.195,3962
5699984,16.571,4335
5702405,12.097,4190
5702483,12.588,3967
5703216,24.722,4204
5706047,15.524,4097
5707147,23.231,4380
5708923,38.354,3976
5709193,13.486,3871
5709283,28.885,3670
5716073,28.104,3971
5716224,18.703,4185
5717218,38.068,4348
5717253,33.559,3755
5717765,49.644,3505
5718262,38.068,4357
5722668,13.424,4055
5722953,30.976,4038
5724462,18.522,4311
5725977,10.558,4206
5727611,19.545,3730
5729898,2.94,4117
5731359,5.198,3910
5732052,31.255,4226
5733223,25.513,4102
5735717,12.474,4354
5738138,41.021,3842
5738209,38.874,3934
5739251,9.353,3813
5769267,13.523,4205
5771150,17.956,3916
5772578,32.435,4381
5772806,28.147,4092
5775294,20.249,4104
5778943,19.338,4256
5779615,3.345,3844
5779809,27.996,4188
5780123,14.683,4094
5782223,32.438,4331
5783181,25.491,4221
5783802,49.93,3415
5784225,4.573,4205
5785346,49.649,3312
5785688,29.745,3947
5785806,8.257,3849
5785910,11.048,4278
5785926,36.496,3733
5786510,13.041,4153
5788112,34.901,4166
5791720,0.77,3533
5791769,17.264,4278
5793299,2.543,4096
5795920,12.288,4364
5803144,17.579,3791
5807917,26.425,4365
5808142,20.811,4289
5808416,32.434,4260
5809111,32.464,4105
5809367,20.573,4055
5810383,15.707,4208
5812016,40.93,3634
5818042,21.109,3378
5818116,37.16,3289
5823769,3.69,3848
5853070,41.507,3562
5854755,33.985,4259
5855522,25.016,4126
5855808,15.631,3595
5855851,34.801,3275
5856480,35.017,3603
5860349,14.101,4216
5860763,43.338,4198
5865193,36.017,4049
5866603,33.206,4392
5867742,31.106,3509
5867759,34.176,4134
5869079,34.369,4230
5869314,16.588,3916
5869410,38.63,4180
5870541,9.971,4300
5870568,13.561,4306
5870587,44.953,3993
5870899,4.917,4145
5871510,10.925,4145
5872292,27.348,4303
5872544,34.06,4304
5873644,16.649,3639
5877337,28.388,4345
5878506,22.262,4165
5879323,21.466,3599
5879477,3.343,4387
5879661,41.682,3777
5879967,39.439,4072
5880374,17.562,3916
5881670,12.384,4122
5887519,35.419,3831
5892011,19.401,3945
5893430,39.105,4354
5894155,3.617,4373
5894341,28.922,3408
5895919,18.849,3712
5896585,11.315,4365
5897952,38.219,3943
5900600,14.043,3858
5901840,14.356,4117
5902629,29.286,4238
5904275,30.019,3417
5905382,33.092,3751
5906714,13.227,4281
5937046,45.291,4300
5937213,20.775,3624
5937264,15.619,3864
5937679,34.868,4223
5938531,14.954,3717
5939661,26.349,3703
5941226,16.539,3615
5941354,38.001,3840
5942891,9.649,3850
5943307,16.427,4309
5943359,41.94,4155
5944041,14.035,4110
5950024,14.235,3889
5950287,39.018,4243
5950533,20.702,3654
5950611,17.036,3626
5950779,36.124,3441
5951140,5.232,3574
5952385,38.936,4401
5952853,12.47,4157
5953138,37.501,3501
5953934,35.548,4325
5954017,36.902,3993
5954552,14.922,3885
5955427,27.735,4369
5955846,33.622,4171
5956142,18.521,3946
5956680,32.009,4362
5956957,14.929,3872
5960066,31.258,3995
5961286,25.526,4376
5962956,1.404,3523
5964511,37.311,4263
5964539,17.692,4202
5964598,26.537,3569
5966302,15.983,3673
5966432,39.318,4010
5966921,5.155,3831
5975314,1.336,4249
5976621,39.35,4270
5977477,27.81,4290
5977859,32.641,4213
5977899,33.595,3611
5977935,17.808,3648
5978390,29.302,4310
5978947,39.617,4058
5980410,12.846,4099
5982132,12.478,4256
5983143,13.553,4300
5984358,13.816,4392
5986246,20.123,4326
5987983,17.224,4384
5989401,12.549,4108
5990487,28.804,4366
5990853,10.816,4169
5990918,15.697,4106
6019796,21.313,4399
6019923,37.874,3578
6019999,39.6,3418
6020256,20.444,3688
6021570,16.002,3932
6021786,0.556,4218
6023956,27.353,4207
6024238,24.657,4109
6024496,15.414,4346
6024737,18.897,4242
6026443,39.04,4313
6026814,43.815,3548
6026869,15.714,4136
6029297,28.367,4137
6032373,24.666,3886
6032448,1.23,4327
6032666,32.613,3583
6032907,21.733,3898
6032946,14.299,4302
6034341,30.115,4244
6034587,30.477,3464
6035145,22.355,4022
6035535,0.576,4350
6036286,53.528,3428
6036812,17.399,4267
6037009,25.974,3270
6038432,16.959,4093
6038568,31.012,3651
6038860,20.044,4141
6038882,9.259,3942
6041761,25.158,3959
6042542,22.949,4401
6044117,17.834,3594
6047186,38.616,4270
6047628,26.893,3700
6047929,40.095,3649
6047951,18.025,4313
6050088,38.816,4165
6050594,17.69,4315
6060042,35.155,3300
6060845,15.926,3630
6062306,46.542,3453
6062401,39.138,4299
6065523,24.186,4096
6068383,40.616,4251
6070653,29.458,4316
6071856,17.1,4318
6072268,26.013,3815
6099785,40.628,3517
6101722,21.31,4284
6102338,5.237,3323
6102697,10.951,4194
6103862,41.225,3814
6104110,46.225,3528
6104287,15.961,3949
6104771,21.975,4205
6105433,18.106,3766
6105994,43.071,3515
6107137,27.513,4316
6107421,37.404,3675
6115083,37.531,3803
6116129,2.352,3852
6116277,28.076,4325
6117713,39.044,3979
6117832,0.608,3843
6119211,26.75,3770
6119940,23.125,4371
6123570,13.643,4302
6123953,32.072,4070
6123967,32.316,4170
6124420,27.33,4391
6124963,46.13,3906
6125019,31.655,3742
6126754,21.299,4092
6127506,11.43,4287
6129451,3.292,3728
6138030,31.538,4121
6140944,31.573,4094
6141125,36.013,3931
6141300,5.374,4312
6144190,11.489,4316
6144587,39.073,4311
6145475,40.573,4340
6145754,13.598,4267
6145790,35.473,3834
6145980,45.625,4032
6146239,13.026,4079
6146983,13.234,4220
6147224,15.207,3829
6147712,28.74,3964
6150355,24.23,4309
6150943,29.597,3779
6151139,16.646,3851
6151532,34.857,4107
6153404,19.217,3524
6181526,47.649,3383
6182085,30.583,4164
6182308,37.038,4290
6182512,27.792,4121
6183182,23.933,4220
6183672,15.033,3683
6183859,29.984,3542
6183971,26.421,3849
6184044,20.721,4135
6184059,16.061,3728
6184874,28.965,4356
6185346,24.435,4254
6185481,38.949,4309
6185921,12.309,4315
6185976,33.932,3790
6186082,5.117,3621
6186085,18.629,3715
6186107,42.928,3927
6187942,39.838,3412
6190599,18.166,4160
6191441,28.213,4216
6192008,53.294,4221
6192309,21.715,3547
6192406,29.511,4355
6195777,20.302,4294
6196918,32.99,3525
6200401,43.622,3432
6207852,17.123,4389
6211203,19.994,3684
6212599,29.644,3529
6212640,33.882,4238
6220038,16.707,3914
6220309,13.316,4221
6221223,42.849,4060
6221260,26.714,3954
6222929,12.314,4366
6224062,8.59,3706
6224166,32.873,3450
6224562,12.253,4300
6225454,14.812,4400
6228107,13.17,4339
6228505,24.726,4298
6230532,23.93,4151
6230812,13.624,3961
6231656,10.064,4347
6264450,37.809,4118
6266567,42.41,4139
6267461,14.598,3897
6267613,39.468,4090
6267739,29.83,4339
6268357,34.79,4312
6268870,16.052,4104
6271033,33.176,3503
6272039,25.665,4089
6272732,29.148,3849
6276637,36.825,4108
6276707,17.062,4081
6276708,24.885,3942
6277256,27.673,4251
6277508,36.101,4353
6277656,44.174,3843
6278482,18.339,4343
6279144,37.016,4142
6279524,11.244,4170
6279639,30.132,3814
6280503,15.729,3714
6283694,16.551,4287
6286382,26.467,4123
6286592,15.998,4170
6286674,13.173,4305
6289393,19.316,4347
6289669,14.091,4398
6290789,8.153,4087
6290811,2.828,3547
6301976,34.793,3769
6302282,21.894,4120
6306440,13.866,4106
6306891,48.732,3443
6307686,13.406,3989
6310092,34.735,3584
6310107,42.692,3521
6310128,27.58,3903
6310265,4.487,3730
6310734,19.491,4233
6311620,18.766,3919
6312738,18.401,4262
6342263,0.985,4307
6342272,14.967,4362
6344749,32.859,3918
6345048,22.541,3643
6345159,15.497,3973
6345550,37.0,4156
6345851,15.253,4142
6345910,40.488,4069
6346553,12.925,4299
6347289,35.637,4109
6347434,15.548,3801
6347864,25.692,3823
6350522,15.669,4318
6350563,19.685,4249
6351493,40.968,4164
6351838,42.404,4210
6351958,33.89,4285
6352355,28.809,3687
6352540,44.448,4122
6352951,44.348,4181
6356144,5.369,3759
6356277,33.952,4323
6356400,32.295,4242
6357902,17.195,4061
6357913,16.285,4060
6358735,33.541,3552
6362190,20.43,3662
6363125,17.946,3792
6363233,15.55,3819
6363613,23.444,3843
6366330,15.622,3697
6366377,50.853,3419
6366975,15.534,4075
6368045,40.608,3978
6370174,14.993,3386
6371100,29.664,3903
6372674,32.377,4173
6381035,16.677,4293
6382129,25.543,4255
6382329,35.772,4328
6385060,37.035,3705
6385586,30.625,3829
6385943,11.598,4346
6386983,36.525,4034
6388229,34.907,3922
6389396,13.736,4180
6389733,31.212,3659
6390122,24.991,4160
6390901,44.27,4188
6420895,28.131,3857
6421689,33.085,3649
6421769,20.793,4309
6423086,26.024,3718
6423563,35.078,3927
6423857,1.201,4196
6424516,32.128,3539
6424526,38.495,4289
6425024,24.232,4321
6425941,38.263,4316
6425989,16.362,3634
6428426,23.964,4079
6428698,28.813,4367
6429680,44.388,3733
6430237,41.609,4396
6431171,25.693,3969
6432245,16.629,3978
6432467,24.937,3945
6435979,23.253,4146
6437745,33.494,4190
6438389,43.738,3568
6442045,38.385,3508
6442683,19.774,4353
6443274,25.794,4321
6443705,20.267,4192
6444990,13.229,4359
6447280,23.015,4208
6447455,35.871,3588
6448449,15.548,3974
6448751,43.975,4120
6449760,36.787,4162
6450156,15.991,4291
6451671,12.753,4042
6452389,19.673,3677
6463206,39.325,4302
6464396,13.185,3842
6466436,17.649,3798
6467221,15.99,4149
6467339,28.761,3929
6468101,41.334,4240
6468867,30.555,4300
6469920,17.158,3651
6497141,23.091,3935
6502294,34.658,3628
6502475,14.308,3843
6503104,31.744,3403
6503533,21.252,4078
6503950,24.061,3986
6504214,21.965,3625
6504604,12.96,4081
6504736,37.444,3394
6505086,37.25,4304
6505156,31.96,3937
6507888,2.491,3945
6508734,36.889,3617
6508924,36.519,3727
6509275,20.588,4290
6511203,26.831,4255
6515323,26.022,4399
6515466,49.197,3510
6516588,13.408,4129
6516601,36.415,4080
6520433,10.481,4316
6521016,30.793,4188
6521526,7.446,3587
6522011,29.43,4080
6523982,23.616,4093
6525398,41.863,4391
6526696,17.47,4392
6526930,29.228,3777
6529445,39.774,3761
6530792,5.185,3456
6531981,25.362,3895
6541118,35.822,4390
6542087,10.066,4030
6543547,16.508,3812
6543821,32.112,4151
6545415,5.552,3839
6546675,20.689,3999
6546881,14.863,4122
6547089,15.986,4035
6548637,41.438,4323
6548898,21.802,3665
6548934,28.025,4384
6550017,23.445,3547
6551102,37.82,4345
6579884,36.106,3761
6583177,39.263,3684
6584163,27.574,3900
6584500,33.868,3565
6585067,19.522,3555
6585895,18.086,3756
6586694,35.769,4318
6587755,35.527,4114
6589996,13.293,4261
6590048,29.839,3974
6590179,10.011,4313
6590263,43.42,3441
6591189,29.925,4224
6591649,21.098,4244
6593968,9.784,4285
6600109,41.967,4092
6600771,13.613,3766
6604107,28.485,4215
6604578,13.35,4228
6605121,13.605,4389
6605595,51.869,3516
6606110,16.118,4044
6606780,27.017,4397
6607612,18.25,3801
6607660,16.715,3386
6609906,18.517,3641
6610456,9.407,4387
6610837,18.18,3403
6611128,36.244,4201
6611254,10.373,4343
6611875,25.355,3380
6614134,13.965,4320
6614383,38.277,3922
6615161,18.834,4294
6620033,37.433,4387
6620250,31.569,4263
6628078,18.026,4400
6628656,29.515,3812
6631015,15.321,3918
6631337,14.414,3958
6632948,22.249,4215
6634472,21.882,4198
6635994,38.826,3947
6664748,30.344,3552
6665513,27.87,4089
6668608,10.509,4051
6669028,24.558,3912
6669495,20.067,4147
6669912,15.553,4101
6670610,29.242,4051
6671587,19.885,3686
6671727,32.149,3643
6672247,29.047,4367
6672794,34.487,4038
6672876,35.758,4314
6674908,10.067,3869
6675318,0.582,4206
6675714,6.762,4073
6678515,16.278,3935
6678588,25.531,4263
6680536,22.291,4314
6680567,29.821,4213
6681940,41.307,4229
6688100,6.357,4338
6688129,37.375,4329
6690942,17.381,3780
6691349,28.552,3724
6691457,13.178,4102
6692320,5.972,3449
6692460,33.093,4327
6692600,16.625,4269
6692976,40.45,4034
6693042,39.846,3267
6694166,46.272,3403
6696016,21.252,3585
6697447,25.04,4355
6698804,12.283,4402
6700225,25.582,4260
6700873,33.906,3852
6704617,16.834,3844
6705695,20.976,3861
6706506,13.646,4191
6708318,34.329,4098
6715960,33.889,3491
6716635,26.988,4264
6717202,13.836,4157
6717216,4.258,4032
6717965,43.062,4162
6719090,19.44,4229
6720216,25.645,4312
6720765,39.014,3440
6751156,46.537,3437
6751411,23.918,3863
6751512,28.439,4166
6752462,14.933,4087
6752578,0.263,3552
6752937,24.743,3948
6753253,0.907,4238
6757167,16.67,3983
6758299,15.994,3887
6758989,18.225,3814
6761374,26.955,4315
6762054,35.069,4194
6762296,33.746,4292
6762923,4.395,4107
6763067,2.982,3692
6763859,19.596,4398
6766663,10.495,3851
6767424,30.712,3621
6768036,47.121,3673
6774726,16.575,4049
6775103,20.926,3600
6775689,31.37,3919
6775869,17.924,4321
6776202,33.921,4334
6776936,23.036,3772
6782035,12.35,4215
6782860,37.433,3388
6783369,27.666,3677
6790075,53.21,3562
6792288,35.513,3642
6793075,30.687,4225
6794259,12.468,4145
6801784,43.34,4091
6801812,11.721,4185
6803306,31.871,3487
6803524,55.806,3396
6803555,20.952,3558
6803785,16.323,4152
6805834,33.344,4136
6806091,19.139,4118
6836884,37.408,3751
6837319,30.581,4338
6838270,18.317,4356
6838434,18.898,3768
6839317,14.791,3887
6841909,31.274,4359
6842741,22.11,4045
6843766,18.235,3624
6846346,33.565,3718
6846570,4.134,3835
6849742,35.278,4396
6851483,21.785,4095
6851742,24.929,4392
6852702,15.474,4153
6853239,23.496,4073
6853932,39.488,4187
6860837,43.958,3950
6862296,33.446,3772
6863158,34.716,3771
6863403,29.537,4335
6863726,21.688,3547
6864891,26.742,3746
6866031,17.839,4390
6866518,32.016,3905
6869471,34.867,4299
6869661,15.969,4288
6871390,0.658,3920
6871896,14.243,3969
6877139,35.172,4213
6877800,24.82,4268
6878696,12.783,4158
6878706,12.291,4256
6878738,17.544,3613
6879639,18.322,4402
6880588,8.951,4363
6881138,21.18,3943
6888521,47.088,3317
6888947,38.303,4299
6889565,22.188,4256
6889932,15.26,4055
6921817,20.051,3619
6921821,37.261,3417
6922010,44.047,3668
6922183,26.461,3868
6922190,33.757,4231
6922404,14.159,4377
6922454,17.339,4037
6923830,39.001,4026
6923995,16.405,3754
6927938,22.042,3855
6929655,13.402,4313
6929910,36.15,4091
6933371,24.553,4256
6933978,16.725,4360
6935653,33.439,4086
6936046,1.234,3776
6937405,42.518,3702
6937713,34.682,3946
6937828,32.497,3910
6937870,12.528,4029
6938077,40.656,3821
6939314,26.915,3994
6940035,13.89,4058
6940654,42.39,3606
6945041,40.819,3686
6946682,23.05,4086
6946702,27.588,4396
6947600,50.752,3318
6949105,54.997,3387
6949326,15.001,3928
6949412,1.647,3669
6950440,20.386,3565
6953069,0.298,4106
6954982,13.242,4202
6955274,29.46,3863
6960254,26.833,4092
6960413,13.441,4050
6964021,15.875,4155
6964982,20.95,3597
6965793,33.46,4225
6966825,17.877,4358
6973813,16.918,4212
6976219,19.158,4404
7008115,36.277,4110
7009163,16.783,3825
7009179,24.178,4300
7010201,37.888,4337
7010320,14.428,4333
7013557,14.601,4294
7014297,38.1,3818
7015048,38.712,4305
7015082,15.467,4336
7018267,17.53,4304
7018323,6.298,3686
7020040,29.7,4306
7020381,15.394,3830
7021842,25.176,4216
7022137,62.566,3223
7022432,48.51,3363
7022598,19.413,3608
7023973,31.661,4324
7024230,35.294,4347
7024284,23.82,4314
7025006,60.637,3311
7025956,34.681,4200
7026202,50.452,3330
7026358,18.887,4316
7032946,40.205,3934
7033830,3.997,3379
7033849,3.978,4398
7035373,40.534,3779
7036755,3.78,4353
7037895,32.499,3979
7038372,17.505,3748
7039617,26.109,4360
7040826,42.819,4307
7041883,17.944,4198
7046921,31.327,3892
7047197,34.475,4063
7047750,23.19,3918
7048090,31.054,3300
7048098,31.393,4293
7049336,21.948,4099
7049465,34.341,4033
7049521,36.573,3974
7049758,19.206,4157
7049824,13.061,4255
7050217,34.09,4315
7050319,20.439,4259
7053334,12.908,4133
7090405,26.83,4070
7091649,54.083,3793
7091787,14.273,3837
7093299,17.636,3948
7093599,20.049,4095
7093688,42.509,3432
7093721,18.713,3830
7097619,16.071,4249
7098196,19.238,4321
7102500,7.497,3273
7103075,32.712,4303
7103083,18.675,4207
7103120,13.885,3996
7104554,15.223,3953
7104891,13.604,4109
7105834,60.55,3315
7106306,14.231,3956
7107333,34.269,4195
7107430,9.866,4113
7108212,16.47,3873
7109367,19.882,4085
7110077,22.314,3602
7116849,18.639,4311
7117293,2.726,3377
7117506,22.112,3784
7117688,41.799,3925
7118061,40.265,3780
7118340,22.423,4353
7118902,38.782,4217
7119690,14.919,4400
7119759,32.932,4086
7120146,13.073,4385
7121009,19.2,4183
7121181,33.764,4360
7121281,25.333,4186
7122876,24.171,4188
7123354,34.052,4379
7129634,25.391,4108
7129686,14.995,4257
7131359,41.801,3882
7131515,3.862,3676
7131594,17.854,4062
7132599,14.556,4227
7133235,24.201,4000
7133301,13.424,4112
7133807,2.476,4113
7137132,22.476,3796
7138162,12.899,4101
7138844,12.486,4332
7173174,17.739,3975
7173783,24.171,3849
7174385,14.475,3777
7175140,19.794,4304
7175168,28.977,4238
7175349,25.772,4404
7177167,12.313,4218
7177249,18.38,4341
7177589,33.973,3709
7180604,26.63,4251
7180634,28.574,3981
7180891,33.297,4058
7184336,34.739,4069
7184587,35.572,3886
7184868,28.927,3525
7185180,16.826,4354
7185200,8.691,4142
7186446,6.389,4208
7187096,32.886,4117
7188183,34.943,3972
7190458,26.502,3762
7190459,6.808,3599
7191311,3.772,3674
7192199,10.873,3975
7192620,19.399,4258
7199756,20.997,3729
7200952,28.35,4138
7201208,13.832,4369
7202027,14.407,4093
7202386,29.824,4156
7202953,29.381,3667
7203786,16.563,4105
7204073,13.03,4093
7205150,30.415,4368
7205520,34.543,3569
7206132,19.636,4182
7212025,13.474,4196
7212779,24.951,3926
7212990,38.244,4376
7214801,36.149,3626
7214825,31.708,3697
7215609,25.158,3950
7215832,16.979,4193
7215890,17.912,3799
7215965,40.207,3666
7216420,33.271,4163
7219652,27.137,3817
7220273,10.306,4123
7254671,36.776,3615
7255000,33.382,3556
7255169,38.638,3788
7255398,11.395,4255
7255582,13.98,4310
7255821,13.645,4080
7257526,35.726,4108
7258600,13.868,4362
7259477,44.208,3658
7259930,19.433,4402
7259996,30.055,3784
7262599,29.207,4187
7264830,24.305,4301
7264857,23.714,4365
7264900,46.976,3360
7265156,34.212,4090
7265341,14.262,4122
7266453,20.149,4192
7267381,23.324,4403
7268738,16.666,3744
7269729,17.797,3694
7269798,49.434,3538
7270844,26.334,3784
7272220,17.598,3766
7272373,31.127,3601
7272468,24.596,4243
7272575,41.502,3863
7273051,11.14,4337
7273833,21.257,3958
7281399,29.071,4293
7282078,34.177,3948
7282613,43.331,3629
7282705,14.553,3744
7283365,18.545,3698
7284572,15.056,4380
7285617,13.638,3998
7286632,15.278,4084
7287792,44.462,4122
7288383,26.034,4322
7288970,40.85,4086
7289257,47.51,3328
7289416,36.954,3560
7293120,5.076,4343
7293557,20.379,4179
7293685,12.246,4373
7293865,18.461,4225
7294746,18.397,3844
7296432,14.158,4309
7297681,46.856,4085
7298163,16.242,3456
7298219,31.538,4359
7298281,49.092,3212
7299905,13.954,4172
7300322,29.733,3418
7301916,32.877,4303
7302396,37.211,4295
7302559,32.574,4089
7302764,26.3,4091
7303388,30.938,4359
7335104,44.037,3874
7335514,13.386,4173
7335603,15.31,3695
7335857,18.354,3918
7335938,13.694,4099
7336022,31.428,4213
7337164,15.255,3880
7337334,31.616,3594
7338033,41.929,3700
7339322,37.766,4382
7339596,16.091,4308
7339790,22.493,4267
7340288,26.711,3722
7340343,37.877,4307
7341060,38.662,4119
7341528,23.995,4041
7345113,17.705,4302
7345363,4.143,4154
7345627,23.439,4282
7347797,5.485,4363
7347932,41.692,3714
7348289,26.235,4092
7348886,38.125,4082
7350067,3.514,3224
7350870,13.54,4351
7352892,41.269,3214
7354115,33.551,4122
7357788,23.999,3889
7363664,21.456,4288
7364934,16.433,4334
7365833,17.381,3770
7366283,26.572,4112
7367064,47.442,3797
7367141,19.411,3769
7367431,20.005,3930
7368642,41.814,3523
7368951,29.862,4343
7374601,13.411,4203
7376751,12.866,4290
7377872,58.008,3412
7378653,20.826,4109
7378659,27.338,3912
7378729,15.114,4020
7379420,16.691,3848
7379583,10.673,4205
7381180,2.746,4371
7381727,21.698,3961
7382228,37.654,3726
7384899,29.067,4298
7386034,25.214,4058
7416016,41.89,4087
7416432,11.906,4286
7416830,14.493,4199
7416956,30.356,4277
7417788,19.252,3806
7417813,53.787,3493
7418215,23.13,4266
7420726,18.433,4243
7421353,17.507,4281
7421933,25.086,4277
7422278,33.869,3896
7422494,36.975,4086
7422811,4.548,3581
7426706,32.073,3960
7426780,31.233,3812
7429071,40.121,4253
7430058,15.917,3963
7430997,39.803,3415
7431965,13.804,4015
7432575,15.599,4157
7433563,31.422,4363
7434110,1.81,3308
7435721,22.785,4052
7445605,1.081,3913
7446291,24.682,4322
7447190,13.867,4081
7447644,28.259,4301
7448023,30.785,4402
7448057,1.965,3882
7448573,12.239,4241
7448941,23.895,4171
7449695,1.667,3783
7449976,0.917,4045
7451604,38.932,3878
